Titles	Genres
Premium Rush (2012)[(6, 0.98), (0, 0.003), (1, 0.002), (2, 0.002), (3, 0.002)]	action
Pitch Perfect (2012)[(1, 0.995), (0, 0.001), (2, 0.001), (3, 0.001), (4, 0.001)]	comedy
Looper (2012)[(5, 0.992), (0, 0.001), (1, 0.001), (2, 0.001), (3, 0.001)]	sci-fi
Dredd (2012)[(0, 0.998)]	sci-fi
Hotel Transylvania (2012)[(8, 0.989), (0, 0.001), (1, 0.001), (2, 0.001), (3, 0.001)]	animation
Cloud Atlas (2012)[(3, 0.989), (0, 0.002), (1, 0.001), (2, 0.001), (4, 0.001)]	sci-fi
Wreck-It Ralph (2012)[(4, 0.997)]	animation
Silver Linings Playbook (2012)[(8, 0.99), (0, 0.001), (1, 0.001), (2, 0.001), (3, 0.001)]	romance
Anna Karenina (2012)[(5, 0.989), (0, 0.002), (1, 0.001), (2, 0.001), (3, 0.001)]	romance
Rise of the Guardians (2012)[(2, 0.989), (0, 0.002), (1, 0.001), (3, 0.001), (4, 0.001)]	animation
Fantastic Fear of Everything, A (2012)[(1, 0.996), (0, 0.001)]	comedy
Halo 4: Forward Unto Dawn (2012)[(5, 0.996), (0, 0.001)]	sci-fi
Paperman (2012)[(6, 0.996), (0, 0.001), (2, 0.001), (3, 0.001), (4, 0.001)]	animation
From Up on Poppy Hill (Kokuriko-zaka kara) (2011)[(8, 0.984), (0, 0.002), (1, 0.002), (2, 0.002), (3, 0.002)]	romance
Redline (2009)[(6, 0.977), (0, 0.003), (2, 0.003), (3, 0.003), (4, 0.003)]	animation
Hobbit: An Unexpected Journey, The (2012)[(5, 0.989), (0, 0.002), (1, 0.001), (2, 0.001), (3, 0.001)]	fantasy
Warm Bodies (2013)[(1, 0.997)]	romance
Django Unchained (2012)[(2, 0.991), (0, 0.001), (1, 0.001), (3, 0.001), (4, 0.001)]	action
Impossible, The (Imposible, Lo) (2012)[(7, 0.994), (0, 0.001), (1, 0.001), (2, 0.001), (3, 0.001)]	action
Quartet (2012)[(0, 0.987), (1, 0.002), (2, 0.002), (3, 0.002), (4, 0.002)]	comedy
Maximum Conviction (2012)[(0, 0.995), (1, 0.001), (2, 0.001), (3, 0.001), (4, 0.001)]	action
John Dies at the End (2012)[(0, 0.502), (5, 0.495), (2, 0.001), (3, 0.001), (4, 0.001)]	comedy
Gangster Squad (2013)[(7, 0.998)]	action
Batman: The Dark Knight Returns, Part 2 (2013)[(2, 0.749), (8, 0.242), (0, 0.001), (1, 0.001), (3, 0.001)]	animation
Upstream Color (2013)[(3, 0.993), (0, 0.001), (1, 0.001), (2, 0.001), (4, 0.001)]	sci-fi
Hansel & Gretel: Witch Hunters (2013)[(0, 0.997)]	action
Beautiful Creatures (2013)[(5, 0.99), (0, 0.001), (1, 0.001), (2, 0.001), (3, 0.001)]	romance
Before Midnight (2013)[(0, 0.995), (1, 0.001), (2, 0.001), (3, 0.001), (4, 0.001)]	romance
Jack the Giant Slayer (2013)[(2, 0.987), (0, 0.002), (1, 0.001), (3, 0.001), (4, 0.001)]	fantasy
G.I. Joe: Retaliation (2013)[(3, 0.986), (0, 0.002), (1, 0.002), (2, 0.002), (4, 0.002)]	action
Croods, The (2013)[(7, 0.982), (0, 0.003), (1, 0.002), (2, 0.002), (3, 0.002)]	animation
Olympus Has Fallen (2013)[(6, 0.992), (0, 0.001), (1, 0.001), (2, 0.001), (3, 0.001)]	action
Host, The (2013)[(0, 0.999)]	sci-fi
Trance (2013)[(5, 0.982), (0, 0.003), (1, 0.002), (2, 0.002), (3, 0.002)]	action
Oblivion (2013)[(5, 0.99), (0, 0.001), (1, 0.001), (2, 0.001), (3, 0.001)]	sci-fi
Wolf Children (Okami kodomo no ame to yuki) (2012)[(5, 0.99), (0, 0.001), (1, 0.001), (2, 0.001), (3, 0.001)]	animation
Pain & Gain (2013)[(4, 0.797), (7, 0.186), (0, 0.003), (1, 0.002), (2, 0.002)]	comedy
This Is the End (2013)[(5, 0.984), (0, 0.002), (1, 0.002), (2, 0.002), (3, 0.002)]	comedy
Iron Man 3 (2013)[(7, 0.997)]	action
Star Trek Into Darkness (2013)[(8, 0.605), (9, 0.391), (0, 0.001)]	action
Hangover Part III, The (2013)[(0, 0.993), (1, 0.001), (2, 0.001), (3, 0.001), (4, 0.001)]	comedy
Fast & Furious 6 (Fast and the Furious 6, The) (2013)[(2, 0.997)]	action
Epic (2013)[(4, 0.997)]	animation
Broken Circle Breakdown, The (2012)[(4, 0.995), (0, 0.001), (1, 0.001), (2, 0.001), (3, 0.001)]	romance
After Earth (2013)[(4, 0.997)]	sci-fi
Man of Steel (2013)[(4, 0.991), (0, 0.001), (1, 0.001), (2, 0.001), (3, 0.001)]	action
Monsters University (2013)[(1, 0.984), (0, 0.002), (2, 0.002), (3, 0.002), (4, 0.002)]	comedy
Not Suitable for Children (2012)[(5, 0.97), (0, 0.004), (1, 0.003), (2, 0.003), (3, 0.003)]	comedy
Pacific Rim (2013)[(8, 0.991), (0, 0.001), (1, 0.001), (2, 0.001), (3, 0.001)]	sci-fi
World War Z (2013)[(5, 0.989), (0, 0.002), (1, 0.001), (2, 0.001), (3, 0.001)]	action
Elysium (2013)[(2, 0.996), (0, 0.001)]	sci-fi
Despicable Me 2 (2013)[(0, 0.992), (1, 0.001), (2, 0.001), (3, 0.001), (4, 0.001)]	comedy
White House Down (2013)[(4, 0.989), (0, 0.001), (1, 0.001), (2, 0.001), (3, 0.001)]	action
World's End, The (2013)[(1, 0.996), (0, 0.001)]	sci-fi
Heat, The (2013)[(8, 0.985), (0, 0.002), (1, 0.002), (2, 0.002), (3, 0.002)]	comedy
The Spectacular Now (2013)[(1, 0.987), (0, 0.002), (2, 0.001), (3, 0.001), (4, 0.001)]	romance
Louis C.K.: Oh My God (2013)[(1, 0.995), (0, 0.001), (2, 0.001), (3, 0.001), (4, 0.001)]	comedy
Percy Jackson: Sea of Monsters (2013)[(3, 0.993), (0, 0.001), (1, 0.001), (2, 0.001), (4, 0.001)]	fantasy
Riddick (2013)[(0, 0.997)]	sci-fi
Wind Rises, The (Kaze tachinu) (2013)[(1, 0.982), (0, 0.003), (2, 0.002), (3, 0.002), (4, 0.002)]	romance
Mortal Instruments: City of Bones, The (2013)[(1, 0.991), (0, 0.001), (2, 0.001), (3, 0.001), (4, 0.001)]	fantasy
About Time (2013)[(2, 0.999)]	fantasy
Gravity (2013)[(3, 0.98), (0, 0.003), (1, 0.002), (2, 0.002), (4, 0.002)]	sci-fi
Austenland (2013)[(4, 0.996), (0, 0.001)]	romance
Don Jon (2013)[(9, 0.995), (0, 0.001), (1, 0.001), (2, 0.001), (3, 0.001)]	romance
Cloudy with a Chance of Meatballs 2 (2013)[(9, 0.99), (0, 0.001), (1, 0.001), (2, 0.001), (3, 0.001)]	animation
Ender's Game (2013)[(5, 0.996), (0, 0.001)]	sci-fi
Blue Umbrella, The (2013)[(2, 0.978), (0, 0.003), (3, 0.003), (4, 0.003), (1, 0.002)]	animation
Thor: The Dark World (2013)[(2, 0.999)]	fantasy
One Piece Film Z (2012)[(7, 0.98), (0, 0.003), (1, 0.002), (2, 0.002), (3, 0.002)]	animation
The Hunger Games: Catching Fire (2013)[(9, 0.985), (0, 0.002), (1, 0.002), (2, 0.002), (3, 0.002)]	romance
Hobbit: The Desolation of Smaug, The (2013)[(5, 0.989), (0, 0.002), (1, 0.001), (2, 0.001), (3, 0.001)]	fantasy
47 Ronin (2013)[(0, 0.981), (1, 0.002), (2, 0.002), (3, 0.002), (4, 0.002)]	fantasy
Day of the Doctor, The (2013)[(6, 0.988), (0, 0.002), (1, 0.001), (2, 0.001), (3, 0.001)]	sci-fi
Frozen (2013)[(8, 0.992), (0, 0.001), (1, 0.001), (2, 0.001), (3, 0.001)]	animation
Evangelion: 3.0 You Can (Not) Redo (2012)[(3, 0.991), (0, 0.001), (1, 0.001), (2, 0.001), (4, 0.001)]	sci-fi
American Hustle (2013)[(2, 0.997)]	romance
Secret Life of Walter Mitty, The (2013)[(6, 0.998)]	romance
Her (2013)[(3, 0.984), (0, 0.002), (1, 0.002), (2, 0.002), (4, 0.002)]	sci-fi
Anchorman 2: The Legend Continues (2013)[(9, 0.998)]	comedy
Snowpiercer (2013)[(7, 0.988), (0, 0.002), (1, 0.001), (2, 0.001), (3, 0.001)]	sci-fi
Dragon Ball Z: Battle of Gods (2013)[(4, 0.997)]	action
Dragon ball Z 04: Lord Slug (1991)[(4, 0.991), (0, 0.001), (1, 0.001), (2, 0.001), (3, 0.001)]	action
Ride Along (2014)[(6, 0.99), (0, 0.001), (1, 0.001), (2, 0.001), (3, 0.001)]	comedy
Divergent (2014)[(9, 0.997)]	action
Hotel Chevalier (Part 1 of 'The Darjeeling Limited') (2007)[(0, 0.995), (1, 0.001), (2, 0.001), (3, 0.001), (4, 0.001)]	romance
Yeh Jawaani Hai Deewani (2013)[(4, 0.98), (0, 0.003), (1, 0.002), (2, 0.002), (3, 0.002)]	romance
Big Bang Theory, The (2007-)[(7, 0.997)]	comedy
Fawlty Towers (1975-1979)[(7, 0.994), (0, 0.001), (1, 0.001), (2, 0.001), (3, 0.001)]	comedy
Generation Kill (2008)[(4, 0.993), (0, 0.001), (1, 0.001), (2, 0.001), (3, 0.001)]	action
Monuments Men, The (2014)[(1, 0.985), (0, 0.002), (2, 0.002), (3, 0.002), (4, 0.002)]	action
The Lego Movie (2014)[(1, 0.992), (0, 0.001), (2, 0.001), (3, 0.001), (4, 0.001)]	animation
RoboCop (2014)[(2, 0.991), (0, 0.001), (1, 0.001), (3, 0.001), (4, 0.001)]	sci-fi
Cowboy Bebop (1998)[(2, 0.971), (0, 0.004), (1, 0.003), (3, 0.003), (4, 0.003)]	sci-fi
Knights of Badassdom (2013)[(6, 0.98), (0, 0.003), (1, 0.002), (2, 0.002), (3, 0.002)]	fantasy
Winter's Tale (2014)[(5, 0.852), (9, 0.132), (0, 0.003), (1, 0.002), (2, 0.002)]	fantasy
Grand Budapest Hotel, The (2014)[(5, 0.661), (4, 0.334), (0, 0.001), (1, 0.001), (2, 0.001)]	fantasy
Interstellar (2014)[(3, 0.98), (0, 0.003), (1, 0.002), (2, 0.002), (4, 0.002)]	sci-fi
Welcome to the Jungle (2013)[(5, 0.975), (0, 0.004), (1, 0.003), (2, 0.003), (3, 0.003)]	comedy
300: Rise of an Empire (2014)[(8, 0.989), (0, 0.002), (1, 0.001), (2, 0.001), (3, 0.001)]	action
Obvious Child (2014)[(1, 0.996), (0, 0.001), (4, 0.001)]	romance
Need for Speed (2014)[(0, 0.997)]	action
Captain America: The Winter Soldier (2014)[(8, 0.991), (0, 0.001), (1, 0.001), (2, 0.001), (3, 0.001)]	action
Noah (2014)[(0, 0.979), (2, 0.003), (3, 0.003), (4, 0.003), (1, 0.002)]	fantasy
The Raid 2: Berandal (2014)[(0, 0.998)]	action
The Amazing Spider-Man 2 (2014)[(2, 0.98), (0, 0.003), (1, 0.002), (3, 0.002), (4, 0.002)]	action
Rio 2 (2014)[(2, 0.992), (0, 0.001), (1, 0.001), (3, 0.001), (4, 0.001)]	animation
Transcendence (2014)[(1, 0.98), (0, 0.003), (2, 0.002), (3, 0.002), (4, 0.002)]	fantasy
Neighbors (2014)[(9, 0.978), (0, 0.003), (2, 0.003), (3, 0.003), (4, 0.003)]	comedy
Jodorowsky's Dune (2013)[(6, 0.806), (3, 0.182), (0, 0.002), (1, 0.002), (2, 0.002)]	sci-fi
Belle (2013)[(4, 0.986), (0, 0.002), (1, 0.002), (2, 0.002), (3, 0.002)]	romance
Lucy (2014)[(4, 0.997)]	sci-fi
X-Men: Days of Future Past (2014)[(3, 0.998)]	action
Blended (2014)[(2, 0.987), (0, 0.002), (1, 0.001), (3, 0.001), (4, 0.001)]	comedy
Begin Again (2013)[(5, 0.988), (0, 0.002), (1, 0.001), (2, 0.001), (3, 0.001)]	romance
Maleficent (2014)[(2, 0.997)]	fantasy
At Middleton (2013)[(2, 0.984), (0, 0.002), (1, 0.002), (3, 0.002), (4, 0.002)]	romance
Edge of Tomorrow (2014)[(2, 0.997)]	sci-fi
Mission: Impossible - Rogue Nation (2015)[(3, 0.993), (0, 0.001), (1, 0.001), (2, 0.001), (4, 0.001)]	action
The Fault in Our Stars (2014)[(6, 0.992), (0, 0.001), (1, 0.001), (2, 0.001), (3, 0.001)]	romance
Equalizer, The (2014)[(5, 0.996), (0, 0.001)]	action
How to Train Your Dragon 2 (2014)[(8, 0.99), (0, 0.001), (1, 0.001), (2, 0.001), (3, 0.001)]	animation
Birdman: Or (The Unexpected Virtue of Ignorance) (2014)[(6, 0.998)]	comedy
Transformers: Age of Extinction (2014)[(4, 0.997)]	action
They Came Together (2014)[(2, 0.975), (0, 0.004), (1, 0.003), (3, 0.003), (4, 0.003)]	comedy
Planes: Fire & Rescue (2014)[(7, 0.995), (0, 0.001), (1, 0.001), (2, 0.001), (3, 0.001)]	animation
Dawn of the Planet of the Apes (2014)[(0, 0.994), (1, 0.001), (2, 0.001), (3, 0.001), (4, 0.001)]	sci-fi
Sex Tape (2014)[(0, 0.986), (1, 0.002), (2, 0.002), (3, 0.002), (4, 0.002)]	comedy
Guardians of the Galaxy (2014)[(4, 0.982), (0, 0.003), (1, 0.002), (2, 0.002), (3, 0.002)]	sci-fi
Hercules (2014)[(1, 0.99), (0, 0.001), (2, 0.001), (3, 0.001), (4, 0.001)]	action
Magic in the Moonlight (2014)[(0, 0.994), (1, 0.001), (2, 0.001), (3, 0.001), (4, 0.001)]	comedy
Jupiter Ascending (2015)[(3, 0.996), (0, 0.001)]	sci-fi
Teenage Mutant Ninja Turtles (2014)[(8, 0.995), (0, 0.001), (1, 0.001), (2, 0.001), (3, 0.001)]	action
Inbetweeners 2, The (2014)[(1, 0.971), (0, 0.004), (2, 0.003), (3, 0.003), (4, 0.003)]	comedy
Coherence (2013)[(2, 0.641), (1, 0.343), (0, 0.003), (3, 0.002), (4, 0.002)]	sci-fi
Guest, The (2014)[(0, 0.99), (1, 0.001), (2, 0.001), (3, 0.001), (4, 0.001)]	action
Maze Runner, The (2014)[(0, 0.99), (1, 0.001), (2, 0.001), (3, 0.001), (4, 0.001)]	action
Boxtrolls, The (2014)[(5, 0.997)]	animation
Two Night Stand (2014)[(6, 0.524), (2, 0.467), (0, 0.001), (1, 0.001), (3, 0.001)]	comedy
Dracula Untold (2014)[(9, 0.994), (0, 0.001), (1, 0.001), (2, 0.001), (3, 0.001)]	action
Predestination (2014)[(4, 0.648), (3, 0.345), (0, 0.001), (1, 0.001), (2, 0.001)]	sci-fi
What We Do in the Shadows (2014)[(2, 0.985), (0, 0.002), (1, 0.002), (3, 0.002), (4, 0.002)]	comedy
The Best of Me (2014)[(3, 0.994), (0, 0.001), (1, 0.001), (2, 0.001), (4, 0.001)]	romance
John Wick (2014)[(3, 0.678), (5, 0.302), (0, 0.003), (2, 0.003), (4, 0.003)]	action
Fury (2014)[(6, 0.995), (0, 0.001), (1, 0.001), (2, 0.001), (3, 0.001)]	action
Rewrite, The (2014)[(2, 0.992), (0, 0.001), (1, 0.001), (3, 0.001), (4, 0.001)]	comedy
Big Hero 6 (2014)[(8, 0.988), (0, 0.002), (1, 0.001), (2, 0.001), (3, 0.001)]	animation
The Book of Life (2014)[(1, 0.996), (0, 0.001), (4, 0.001)]	romance
Time Lapse (2014)[(4, 0.989), (0, 0.002), (1, 0.001), (2, 0.001), (3, 0.001)]	sci-fi
Ex Machina (2015)[(3, 0.988), (0, 0.002), (1, 0.001), (2, 0.001), (4, 0.001)]	sci-fi
The Imitation Game (2014)[(0, 0.993), (1, 0.001), (2, 0.001), (3, 0.001), (4, 0.001)]	sci-fi
The Hunger Games: Mockingjay - Part 1 (2014)[(4, 0.991), (0, 0.001), (1, 0.001), (2, 0.001), (3, 0.001)]	action
Dumb and Dumber To (2014)[(3, 0.994), (0, 0.001), (1, 0.001), (2, 0.001), (4, 0.001)]	comedy
The Theory of Everything (2014)[(4, 0.997)]	romance
Doctor Who: The Time of the Doctor (2013)[(5, 0.994), (0, 0.001), (1, 0.001), (2, 0.001), (3, 0.001)]	comedy
Song of the Sea (2014)[(2, 0.99), (0, 0.001), (1, 0.001), (3, 0.001), (4, 0.001)]	animation
Beyond the Lights (2014)[(4, 0.99), (0, 0.001), (1, 0.001), (2, 0.001), (3, 0.001)]	romance
Jurassic World (2015)[(4, 0.994), (0, 0.001), (1, 0.001), (2, 0.001), (3, 0.001)]	sci-fi
Horrible Bosses 2 (2014)[(4, 0.994), (0, 0.001), (1, 0.001), (2, 0.001), (3, 0.001)]	comedy
Penguins of Madagascar (2014)[(6, 0.996), (0, 0.001)]	comedy
Maze Runner: Scorch Trials (2015)[(4, 0.987), (0, 0.002), (1, 0.001), (2, 0.001), (3, 0.001)]	action
Into the Woods (2014)[(0, 0.995), (1, 0.001), (2, 0.001), (3, 0.001), (4, 0.001)]	comedy
The Interview (2014)[(8, 0.996), (0, 0.001), (4, 0.001)]	comedy
Kingsman: The Secret Service (2015)[(7, 0.989), (0, 0.001), (1, 0.001), (2, 0.001), (3, 0.001)]	action
Seventh Son (2014)[(9, 0.992), (0, 0.001), (1, 0.001), (2, 0.001), (3, 0.001)]	fantasy
Chappie (2015)[(6, 0.76), (0, 0.23), (1, 0.001), (2, 0.001), (3, 0.001)]	sci-fi
Taken 3 (2015)[(6, 0.996), (0, 0.001), (2, 0.001), (3, 0.001), (4, 0.001)]	action
Terminator Genisys (2015)[(4, 0.996), (0, 0.001)]	action
Mad Max: Fury Road (2015)[(0, 0.996)]	action
Star Wars: Episode VII - The Force Awakens (2015)[(6, 0.993), (0, 0.001), (1, 0.001), (2, 0.001), (3, 0.001)]	action
Avengers: Age of Ultron (2015)[(9, 0.992), (0, 0.001), (1, 0.001), (2, 0.001), (3, 0.001)]	action
Ant-Man (2015)[(1, 0.995), (0, 0.001), (2, 0.001), (3, 0.001), (4, 0.001)]	sci-fi
Fantastic Four (2015)[(5, 0.994), (0, 0.001), (1, 0.001), (2, 0.001), (3, 0.001)]	sci-fi
Louis C.K.: Live at The Comedy Store (2015)[(6, 0.98), (0, 0.003), (1, 0.002), (2, 0.002), (3, 0.002)]	comedy
Tig (2015)[(4, 0.998)]	comedy
Me and Earl and the Dying Girl (2015)[(2, 0.991), (0, 0.001), (1, 0.001), (3, 0.001), (4, 0.001)]	comedy
Focus (2015)[(5, 0.986), (0, 0.002), (1, 0.002), (2, 0.002), (3, 0.002)]	action
The Second Best Exotic Marigold Hotel (2015)[(7, 0.998)]	comedy
Run All Night (2015)[(6, 0.995), (0, 0.001), (1, 0.001), (2, 0.001), (3, 0.001)]	action
Insurgent (2015)[(1, 0.997)]	sci-fi
Home (2015)[(6, 0.982), (0, 0.003), (1, 0.002), (2, 0.002), (3, 0.002)]	animation
Furious 7 (2015)[(6, 0.997)]	action
Get Hard (2015)[(5, 0.995), (0, 0.001), (1, 0.001), (2, 0.001), (3, 0.001)]	comedy
Tomorrowland (2015)[(9, 0.992), (0, 0.001), (1, 0.001), (2, 0.001), (3, 0.001)]	sci-fi
The Age of Adaline (2015)[(9, 0.989), (0, 0.001), (1, 0.001), (2, 0.001), (3, 0.001)]	romance
Lovesick (2014)[(3, 0.997)]	fantasy
San Andreas (2015)[(7, 0.995), (0, 0.001), (1, 0.001), (2, 0.001), (3, 0.001)]	action
Far from the Madding Crowd (2015)[(1, 0.989), (0, 0.002), (2, 0.001), (3, 0.001), (4, 0.001)]	romance
Hitman: Agent 47 (2015)[(6, 0.974), (0, 0.004), (1, 0.003), (2, 0.003), (3, 0.003)]	action
Carol (2015)[(3, 0.588), (7, 0.381), (9, 0.029)]	romance
The Martian (2015)[(0, 0.993), (1, 0.001), (2, 0.001), (3, 0.001), (4, 0.001)]	sci-fi
Spy (2015)[(9, 0.988), (0, 0.002), (1, 0.001), (2, 0.001), (3, 0.001)]	comedy
Entourage (2015)[(5, 0.991), (0, 0.001), (1, 0.001), (2, 0.001), (3, 0.001)]	comedy
Inside Out (2015)[(0, 0.989), (1, 0.001), (2, 0.001), (3, 0.001), (4, 0.001)]	comedy
Self/less (2015)[(2, 0.987), (0, 0.002), (1, 0.001), (3, 0.001), (4, 0.001)]	sci-fi
Ted 2 (2015)[(3, 0.996), (0, 0.001)]	comedy
Minions (2015)[(1, 0.996), (0, 0.001)]	comedy
The Good Dinosaur (2015)[(9, 0.985), (0, 0.002), (1, 0.002), (2, 0.002), (3, 0.002)]	animation
Anomalisa (2015)[(1, 0.995), (0, 0.001), (2, 0.001), (3, 0.001), (4, 0.001)]	animation
Hotel Transylvania 2 (2015)[(1, 0.998)]	animation
Peanuts Movie, The (2015)[(8, 0.997)]	animation
Kung Fu Panda 3 (2016)[(1, 0.621), (4, 0.367), (0, 0.002), (2, 0.002), (3, 0.002)]	comedy
